Event	ID	Name			Wwise Object Path	Notes
	335394866	Reset_Playlist_Scene8_5			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-5\Reset_Playlist_Scene8_5	
	335394867	Reset_Playlist_Scene8_4			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-4\Reset_Playlist_Scene8_4	
	335394868	Reset_Playlist_Scene8_3			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-3\Reset_Playlist_Scene8_3	
	335394869	Reset_Playlist_Scene8_2			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-2\Reset_Playlist_Scene8_2	
	335394870	Reset_Playlist_Scene8_1			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-1\Reset_Playlist_Scene8_1	
	532960956	Reset_Playlist_Scene11			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene11\Reset_Playlist_Scene11	
	532960957	Reset_Playlist_Scene10			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene10\Reset_Playlist_Scene10	
	532960959	Reset_Playlist_Scene12			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene12\Reset_Playlist_Scene12	
	674798631	Play_Stealth_Music			\Default Work Unit\Main\Music\Stealth Music\Play_Stealth_Music	
	765543017	Play_Bird_Chirps			\Default Work Unit\Main\SFX\BirdSounds\BirdChirps\Play_Bird_Chirps	
	1104522240	Play_Scene6			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene6\Play_Scene6	
	1104522241	Play_Scene7			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene7\Play_Scene7	
	1104522242	Play_Scene4			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene4\Play_Scene4	
	1104522243	Play_Scene5			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene5\Play_Scene5	
	1104522244	Play_Scene2			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene2\Play_Scene2	
	1104522245	Play_Scene3			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene3\Play_Scene3	
	1104522247	Play_Scene1			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene1\Play_Scene1	
	1104522255	Play_Scene9			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene9\Play_Scene9	
	1372183383	Reset_Playlist_Scene9			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene9\Reset_Playlist_Scene9	
	1372183384	Reset_Playlist_Scene6			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene6\Reset_Playlist_Scene6	
	1372183385	Reset_Playlist_Scene7			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene7\Reset_Playlist_Scene7	
	1372183386	Reset_Playlist_Scene4			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene4\Reset_Playlist_Scene4	
	1372183387	Reset_Playlist_Scene5			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene5\Reset_Playlist_Scene5	
	1372183388	Reset_Playlist_Scene2			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene2\Reset_Playlist_Scene2	
	1372183389	Reset_Playlist_Scene3			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene3\Reset_Playlist_Scene3	
	1372183391	Reset_Playlist_Scene1			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene1\Reset_Playlist_Scene1	
	1462214242	Play_Proxlamp_Click			\Default Work Unit\Main\SFX\ProximityLamp\Play_Proxlamp_Click	
	1553219250	Play_Collision			\Default Work Unit\Main\SFX\Throwable_Objects\Object_Collision\Play_Collision	
	1656044640	Play_Bird_Flight			\Default Work Unit\Main\SFX\BirdSounds\BirdFlight\Play_Bird_Flight	
	1790680011	Stop_Proxlamp_Buzz			\Default Work Unit\Main\SFX\ProximityLamp\Stop_Proxlamp_Buzz	
	2344530938	Play_Scene8_5			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-5\Play_Scene8_5	
	2344530939	Play_Scene8_4			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-4\Play_Scene8_4	
	2344530940	Play_Scene8_3			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-3\Play_Scene8_3	
	2344530941	Play_Scene8_2			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-2\Play_Scene8_2	
	2344530942	Play_Scene8_1			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene8\Scene8-1\Play_Scene8_1	
	2652605998	Play_Item_Pickup			\Default Work Unit\Main\SFX\Throwable_Objects\ItemPickup\Play_Item_Pickup	
	2782362570	Play_Secret_Music			\Default Work Unit\Main\Music\Top Secret Monkey Music\Play_Secret_Music	
	2858274612	Play_Scene11			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene11\Play_Scene11	
	2858274613	Play_Scene10			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene10\Play_Scene10	
	2858274615	Play_Scene12			\Default Work Unit\Main\Voice Over\Sequences Playlists\Scene12\Play_Scene12	
	3052723240	Stop_Secret_Music			\Default Work Unit\Main\Music\Top Secret Monkey Music\Stop_Secret_Music	
	3854155799	Play_Footsteps			\Default Work Unit\Main\SFX\Footsteps\Play_Footsteps	
	3876103401	Stop_Stealth_Music			\Default Work Unit\Main\Music\Stealth Music\Stop_Stealth_Music	
	4187993337	Play_Proxlamp_Buzz			\Default Work Unit\Main\SFX\ProximityLamp\Play_Proxlamp_Buzz	

Switch Group	ID	Name			Wwise Object Path	Notes
	2385628198	Footsteps			\Default Work Unit\Footsteps	

Switch	ID	Name	Switch Group			Notes
	841620460	Concrete	Footsteps			
	2185786256	Gravel	Footsteps			
	4248645337	Grass	Footsteps			

State Group	ID	Name			Wwise Object Path	Notes
	2413224833	StealthState			\Default Work Unit\StealthState	

State	ID	Name	State Group			Notes
	250639526	Alerted	StealthState			
	748895195	None	StealthState			
	1777167952	Caution	StealthState			
	3621873013	Hidden	StealthState			

Effect plug-ins	ID	Name	Type				Notes
	239243144	Footsteps_Gravel-3	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\gravel_footsteps-003_C70B966E.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Gravel\Footsteps_Gravel-3		101972
	255763295	Scene 8-4-1 Soldier1	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 8-4-1 Soldier1_C46A0084.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene8-4\Scene 8-4-1 Soldier1		375080
	265231330	Scene 8-3-2 Samoya	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 8-3-2 Samoya_E93D7FBD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene8-3\Scene 8-3-2 Samoya		141228
	272281193	Bird_Chirp2	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\BirdSFX2_8806045D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Bird Sounds\Chirps\Bird Chirps\Bird_Chirp2		108884
	294943493	Footsteps_Gravel-4	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\gravel_footsteps-004_70C65531.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Gravel\Footsteps_Gravel-4		102996
	304715264	Pickup2	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\Pickup2_984E23F1.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Throwable Objects\Item Pickup\Item_Pickup\Pickup2		45764
	307038625	Bird_Chirp12	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\BirdSFX22_52FA3C72.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Bird Sounds\Chirps\Bird Chirps\Bird_Chirp12		170024
	343727426	Music_Stealth_Hidden	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\Music_Sneaking_130bpm_4-4_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Stealth Music\Music_Stealth_Hidden\Music_Stealth_Hidden\Music_Stealth_Hidden		4072592
	356938175	Footsteps_Gravel-10	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\gravel_footsteps-031_9E9BC157.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Gravel\Footsteps_Gravel-10		96436
	389643100	Bird_Chirp4	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\BirdSFX5_E0073D7B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Bird Sounds\Chirps\Bird Chirps\Bird_Chirp4		72024
	396576064	Footsteps_Gravel-8	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\gravel_footsteps-012_58DF30F5.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Gravel\Footsteps_Gravel-8		90080
	417299471	Scene 1-3 Nova	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 1-3 Nova_95FAFD43.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene1\Scene 1-3 Nova		338684
	454979101	Footsteps_Gravel-2	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\gravel_footsteps-002_84D245C9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Gravel\Footsteps_Gravel-2		99924
	467669925	Bird_Chirp6	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\BirdSFX11_57CB8E77.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Bird Sounds\Chirps\Bird Chirps\Bird_Chirp6		150260
	469133648	Scene 3-1 Soldier1	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 3-1 Soldier1_50DA43DF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene3\Scene 3-1 Soldier1		321480
	477488235	Footsteps_Grass-1	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\Grass_footsteps_9FF75BEF.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Grass\Footsteps_Grass-1		105692
	503986300	Pickup1	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\Pickup1_C3884B2E.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Throwable Objects\Item Pickup\Item_Pickup\Pickup1		66544
	512508823	Scene 9-1 Soldier2	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 9-1 Soldier2_DBF98272.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene9\Scene 9-1 Soldier2		298116
	514266116	Scene 8-3-3 Nova	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 8-3-3 Nova_425C8585.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene8-3\Scene 8-3-3 Nova		62376
	524188673	Pickup3	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\Pickup3_F9E764A0.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Throwable Objects\Item Pickup\Item_Pickup\Pickup3		34044
	533891964	ThrowSFX4	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\ThrowSFX4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Throwable Objects\Collision\Collision\ThrowSFX4		342512
	556244115	Scene 5-2 Nova	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 5-2 Nova_6D6C4CD9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene5\Scene 5-2 Nova		176944
	560258610	Scene 8-1-1 Soldier1	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 8-1-1 Soldier1_94E18C83.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene8-1\Scene 8-1-1 Soldier1		267948
	583713647	Footsteps_Gravel-5	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\gravel_footsteps-006_B9716D1F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Gravel\Footsteps_Gravel-5		99512
	589497124	Scene 3-2 Soldier2	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 3-2 Soldier2_B369EFB0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene3\Scene 3-2 Soldier2		639348
	622381060	ThrowSFX3	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\ThrowSFX3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Throwable Objects\Collision\Collision\ThrowSFX3		312292
	627651887	Footsteps_Gravel-1	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\gravel_footsteps_30FDBABE.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Gravel\Footsteps_Gravel-1		86596
	631288090	Footsteps_Concrete-7	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\ConcreteFootstps2.1-16_05B0EAAD.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Concrete\Footsteps_Concrete-7		83068
	647611330	Bird_Chirp8	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\BirdSFX14_E5EC4FC7.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Bird Sounds\Chirps\Bird Chirps\Bird_Chirp8		177224
	662287762	Footsteps_Concrete-9	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\SFX\ConcreteFootstps2.1-21_ACFB3ED0.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Footsteps\Footsteps\Footsteps_Concrete\Footsteps_Concrete-9		125884
	662914978	Scene 12-1 Samoya	C:\Users\samil\Desktop\Project_SafeHaven\SafeHaven\SafeHaven_WwiseProject\.cache\Windows\Voices\English(US)\Scene 12-1 Samoya_C1EFD602.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voice Over\Sequence Containers\Scene12\Scene 12-1 Samoya		231888
